국가,연도,의약품,의약품소비량,의약품판매량
네덜란드,2009,이뇨제,54.6,7088.7
네덜란드,2009,진통제,12.2,7088.7
네덜란드,2009,수면제 및 진정제,4.3,7088.7
네덜란드,2009,항우울제,39.7,7088.7
네덜란드,2010,소화관 및 신진대사,220.1,6911.1
네덜란드,2010,제산제,0.0,6911.1
네덜란드,2010,소화성궤양 및 위장용 약물,88.3,6911.1
네덜란드,2010,당뇨 약물,72.3,6911.1
네덜란드,2010,심장 배당체,3.0,6911.1
네덜란드,2010,항 부정맥제,3.0,6911.1
네덜란드,2010,이뇨제,54.0,6911.1
네덜란드,2010,향균제,10.9,6911.1
네덜란드,2010,진통제,13.4,6911.1
네덜란드,2010,수면제 및 진정제,4.8,6911.1
네덜란드,2010,항우울제,40.4,6911.1
네덜란드,2011,소화관 및 신진대사,231.1,7252.1
네덜란드,2011,제산제,0.0,7252.1
네덜란드,2011,소화성궤양 및 위장용 약물,99.5,7252.1
네덜란드,2011,당뇨 약물,72.9,7252.1
네덜란드,2011,심장 배당체,2.9,7252.1
네덜란드,2011,항 부정맥제,3.0,7252.1
네덜란드,2011,이뇨제,53.9,7252.1
네덜란드,2011,향균제,11.0,7252.1
네덜란드,2011,진통제,14.7,7252.1
네덜란드,2011,수면제 및 진정제,5.1,7252.1
네덜란드,2011,항우울제,41.6,7252.1
네덜란드,2012,소화관 및 신진대사,233.7,5920.7
네덜란드,2012,제산제,0.0,5920.7
네덜란드,2012,소화성궤양 및 위장용 약물,94.8,5920.7
네덜란드,2012,당뇨 약물,74.1,5920.7
네덜란드,2012,심장 배당체,2.8,5920.7
네덜란드,2012,항 부정맥제,3.0,5920.7
네덜란드,2012,이뇨제,53.6,5920.7
네덜란드,2012,향균제,10.9,5920.7
네덜란드,2012,진통제,16.3,5920.7
네덜란드,2012,수면제 및 진정제,5.4,5920.7
네덜란드,2012,항우울제,42.4,5920.7
네덜란드,2013,소화관 및 신진대사,255.2,5712.3
네덜란드,2013,제산제,0.0,5712.3
네덜란드,2013,소화성궤양 및 위장용 약물,104.0,5712.3
네덜란드,2013,당뇨 약물,75.1,5712.3
네덜란드,2013,심장 배당체,2.7,5712.3
네덜란드,2013,항 부정맥제,2.9,5712.3
네덜란드,2013,이뇨제,52.4,5712.3
네덜란드,2013,향균제,10.5,5712.3
네덜란드,2013,진통제,12.1,5712.3
네덜란드,2013,수면제 및 진정제,5.4,5712.3
네덜란드,2013,항우울제,43.3,5712.3
네덜란드,2014,소화관 및 신진대사,272.8,5750.2
네덜란드,2014,제산제,0.0,5750.2
네덜란드,2014,소화성궤양 및 위장용 약물,110.8,5750.2
네덜란드,2014,당뇨 약물,75.0,5750.2
네덜란드,2014,심장 배당체,2.5,5750.2
네덜란드,2014,항 부정맥제,2.9,5750.2
네덜란드,2014,이뇨제,51.5,5750.2
네덜란드,2014,향균제,10.3,5750.2
네덜란드,2014,진통제,13.0,5750.2
네덜란드,2014,수면제 및 진정제,5.4,5750.2
네덜란드,2014,항우울제,44.3,5750.2
네덜란드,2015,소화관 및 신진대사,289.2,4952.1
네덜란드,2015,제산제,0.0,4952.1
네덜란드,2015,소화성궤양 및 위장용 약물,117.0,4952.1
네덜란드,2015,당뇨 약물,75.8,4952.1
네덜란드,2015,심장 배당체,2.4,4952.1
네덜란드,2015,항 부정맥제,2.8,4952.1
네덜란드,2015,이뇨제,50.4,4952.1
네덜란드,2015,향균제,10.4,4952.1
네덜란드,2015,진통제,14.2,4952.1
네덜란드,2015,수면제 및 진정제,5.6,4952.1
네덜란드,2015,항우울제,45.5,4952.1
네덜란드,2016,소화관 및 신진대사,305.8,5016.8
네덜란드,2016,제산제,0.0,5016.8
네덜란드,2016,소화성궤양 및 위장용 약물,124.7,5016.8
네덜란드,2016,당뇨 약물,76.2,5016.8
네덜란드,2016,심장 배당체,2.3,5016.8
네덜란드,2016,항 부정맥제,2.8,5016.8
네덜란드,2016,이뇨제,49.4,5016.8
네덜란드,2016,향균제,10.1,5016.8
네덜란드,2016,진통제,14.9,5016.8
네덜란드,2016,수면제 및 진정제,5.8,5016.8
네덜란드,2016,항우울제,45.9,5016.8
네덜란드,2017,소화관 및 신진대사,319.5,5152.7
네덜란드,2017,제산제,0.0,5152.7
네덜란드,2017,소화성궤양 및 위장용 약물,125.1,5152.7
네덜란드,2017,당뇨 약물,77.4,5152.7
네덜란드,2017,심장 배당체,2.2,5152.7
네덜란드,2017,항 부정맥제,2.7,5152.7
네덜란드,2017,이뇨제,48.9,5152.7
네덜란드,2017,향균제,9.8,5152.7
네덜란드,2017,진통제,15.7,5152.7
네덜란드,2017,수면제 및 진정제,6.0,5152.7
네덜란드,2017,항우울제,46.2,5152.7
네덜란드,2018,소화관 및 신진대사,319.8,5456.7
네덜란드,2018,제산제,0.0,5456.7
네덜란드,2018,소화성궤양 및 위장용 약물,126.4,5456.7
네덜란드,2018,당뇨 약물,75.2,5456.7
네덜란드,2018,심장 배당체,2.1,5456.7
네덜란드,2018,항 부정맥제,2.6,5456.7
네덜란드,2018,이뇨제,47.7,5456.7
네덜란드,2018,향균제,9.7,5456.7
네덜란드,2018,진통제,16.6,5456.7
네덜란드,2018,수면제 및 진정제,5.7,5456.7
네덜란드,2018,항우울제,47.2,5456.7
네덜란드,2019,소화관 및 신진대사,326.2,5444.8
네덜란드,2019,제산제,0.0,5444.8
네덜란드,2019,소화성궤양 및 위장용 약물,128.1,5444.8
네덜란드,2019,당뇨 약물,76.9,5444.8
네덜란드,2019,심장 배당체,1.7,5444.8
네덜란드,2019,항 부정맥제,2.6,5444.8
네덜란드,2019,이뇨제,47.6,5444.8
네덜란드,2019,향균제,9.5,5444.8
네덜란드,2019,진통제,9.6,5444.8
네덜란드,2019,수면제 및 진정제,5.7,5444.8
네덜란드,2019,항우울제,47.9,5444.8
노르웨이,1999,소화관 및 신진대사,198.5,1360.0
노르웨이,1999,제산제,3.7,1360.0
노르웨이,1999,소화성궤양 및 위장용 약물,19.0,1360.0
노르웨이,1999,당뇨 약물,25.4,1360.0
노르웨이,1999,심장 배당체,6.3,1360.0
노르웨이,1999,항 부정맥제,1.0,1360.0
노르웨이,1999,이뇨제,41.4,1360.0
노르웨이,1999,진통제,45.2,1360.0
노르웨이,1999,수면제 및 진정제,30.7,1360.0
노르웨이,1999,항우울제,36.0,1360.0
노르웨이,2000,소화관 및 신진대사,206.6,1280.4
노르웨이,2000,제산제,3.3,1280.4
노르웨이,2000,소화성궤양 및 위장용 약물,21.2,1280.4
노르웨이,2000,당뇨 약물,26.9,1280.4
노르웨이,2000,심장 배당체,5.8,1280.4
노르웨이,2000,항 부정맥제,1.1,1280.4
노르웨이,2000,이뇨제,40.4,1280.4
노르웨이,2000,진통제,45.5,1280.4
노르웨이,2000,수면제 및 진정제,31.8,1280.4
노르웨이,2000,항우울제,40.9,1280.4
노르웨이,2001,소화관 및 신진대사,218.2,1384.6
노르웨이,2001,제산제,3.0,1384.6
노르웨이,2001,소화성궤양 및 위장용 약물,23.1,1384.6
노르웨이,2001,당뇨 약물,29.8,1384.6
노르웨이,2001,심장 배당체,5.4,1384.6
노르웨이,2001,항 부정맥제,1.1,1384.6
노르웨이,2001,이뇨제,41.7,1384.6
노르웨이,2001,향균제,16.4,1384.6
노르웨이,2001,진통제,46.5,1384.6
노르웨이,2001,수면제 및 진정제,34.5,1384.6
노르웨이,2001,항우울제,44.9,1384.6
노르웨이,2002,소화관 및 신진대사,233.5,1751.1
노르웨이,2002,제산제,2.8,1751.1
노르웨이,2002,소화성궤양 및 위장용 약물,25.2,1751.1
노르웨이,2002,당뇨 약물,32.4,1751.1
노르웨이,2002,심장 배당체,5.1,1751.1
노르웨이,2002,항 부정맥제,1.2,1751.1
노르웨이,2002,이뇨제,42.6,1751.1
노르웨이,2002,향균제,16.7,1751.1
노르웨이,2002,진통제,48.4,1751.1
노르웨이,2002,수면제 및 진정제,36.6,1751.1
노르웨이,2002,항우울제,48.8,1751.1
노르웨이,2003,소화관 및 신진대사,246.0,2042.3
노르웨이,2003,제산제,2.6,2042.3
노르웨이,2003,소화성궤양 및 위장용 약물,26.5,2042.3
노르웨이,2003,당뇨 약물,33.8,2042.3
노르웨이,2003,심장 배당체,4.6,2042.3
노르웨이,2003,항 부정맥제,1.2,2042.3
노르웨이,2003,이뇨제,42.4,2042.3
노르웨이,2003,향균제,16.6,2042.3
노르웨이,2003,진통제,49.7,2042.3
노르웨이,2003,수면제 및 진정제,37.9,2042.3
노르웨이,2003,항우울제,52.6,2042.3
노르웨이,2004,소화관 및 신진대사,265.6,2306.8
노르웨이,2004,제산제,2.4,2306.8
노르웨이,2004,소화성궤양 및 위장용 약물,28.2,2306.8
노르웨이,2004,당뇨 약물,36.6,2306.8
노르웨이,2004,심장 배당체,4.4,2306.8
노르웨이,2004,항 부정맥제,1.3,2306.8
노르웨이,2004,이뇨제,45.4,2306.8
노르웨이,2004,향균제,16.7,2306.8
노르웨이,2004,진통제,50.0,2306.8
노르웨이,2004,수면제 및 진정제,40.5,2306.8
노르웨이,2004,항우울제,52.3,2306.8
노르웨이,2005,소화관 및 신진대사,264.8,2495.9
노르웨이,2005,제산제,2.2,2495.9
노르웨이,2005,소화성궤양 및 위장용 약물,30.4,2495.9
노르웨이,2005,당뇨 약물,39.5,2495.9
노르웨이,2005,심장 배당체,4.1,2495.9
노르웨이,2005,항 부정맥제,1.4,2495.9
노르웨이,2005,이뇨제,47.4,2495.9
노르웨이,2005,향균제,17.7,2495.9
노르웨이,2005,진통제,52.5,2495.9
노르웨이,2005,수면제 및 진정제,43.3,2495.9
노르웨이,2005,항우울제,51.9,2495.9
노르웨이,2006,소화관 및 신진대사,264.5,2572.8
노르웨이,2006,제산제,2.1,2572.8
노르웨이,2006,소화성궤양 및 위장용 약물,33.2,2572.8
노르웨이,2006,당뇨 약물,42.2,2572.8
노르웨이,2006,심장 배당체,3.9,2572.8
노르웨이,2006,항 부정맥제,1.5,2572.8
노르웨이,2006,이뇨제,50.3,2572.8
노르웨이,2006,향균제,16.0,2572.8
노르웨이,2006,진통제,54.1,2572.8
노르웨이,2006,수면제 및 진정제,45.1,2572.8
노르웨이,2006,항우울제,52.8,2572.8
노르웨이,2007,소화관 및 신진대사,274.4,2917.3
노르웨이,2007,제산제,2.0,2917.3
노르웨이,2007,소화성궤양 및 위장용 약물,36.1,2917.3
노르웨이,2007,당뇨 약물,44.0,2917.3
노르웨이,2007,심장 배당체,3.6,2917.3
노르웨이,2007,항 부정맥제,1.5,2917.3
노르웨이,2007,이뇨제,51.3,2917.3
노르웨이,2007,향균제,16.6,2917.3
노르웨이,2007,진통제,55.9,2917.3
노르웨이,2007,수면제 및 진정제,47.1,2917.3
노르웨이,2007,항우울제,54.9,2917.3
노르웨이,2008,소화관 및 신진대사,275.0,3062.1
노르웨이,2008,제산제,1.8,3062.1
노르웨이,2008,소화성궤양 및 위장용 약물,39.7,3062.1
노르웨이,2008,당뇨 약물,46.2,3062.1
노르웨이,2008,심장 배당체,3.1,3062.1
노르웨이,2008,항 부정맥제,1.6,3062.1
노르웨이,2008,이뇨제,53.1,3062.1
노르웨이,2008,향균제,16.9,3062.1
노르웨이,2008,진통제,57.6,3062.1
노르웨이,2008,수면제 및 진정제,47.7,3062.1
노르웨이,2008,항우울제,55.0,3062.1
노르웨이,2009,소화관 및 신진대사,269.9,2894.2
노르웨이,2009,제산제,1.7,2894.2
노르웨이,2009,소화성궤양 및 위장용 약물,42.3,2894.2
노르웨이,2009,당뇨 약물,47.2,2894.2
노르웨이,2009,심장 배당체,2.8,2894.2
노르웨이,2009,항 부정맥제,1.7,2894.2
노르웨이,2009,이뇨제,52.8,2894.2
노르웨이,2009,향균제,16.3,2894.2
노르웨이,2009,진통제,58.7,2894.2
노르웨이,2009,수면제 및 진정제,48.3,2894.2
노르웨이,2009,항우울제,55.6,2894.2
노르웨이,2010,소화관 및 신진대사,257.8,2959.9
노르웨이,2010,제산제,1.6,2959.9
노르웨이,2010,소화성궤양 및 위장용 약물,45.0,2959.9
노르웨이,2010,당뇨 약물,48.3,2959.9
노르웨이,2010,심장 배당체,2.4,2959.9
노르웨이,2010,항 부정맥제,1.8,2959.9
노르웨이,2010,이뇨제,47.6,2959.9
노르웨이,2010,향균제,16.8,2959.9
노르웨이,2010,진통제,58.0,2959.9
노르웨이,2010,수면제 및 진정제,47.8,2959.9
노르웨이,2010,항우울제,56.5,2959.9
노르웨이,2011,소화관 및 신진대사,252.4,3247.3
노르웨이,2011,제산제,1.6,3247.3
노르웨이,2011,소화성궤양 및 위장용 약물,47.6,3247.3
노르웨이,2011,당뇨 약물,48.4,3247.3
노르웨이,2011,심장 배당체,2.2,3247.3
노르웨이,2011,항 부정맥제,2.0,3247.3
노르웨이,2011,이뇨제,42.9,3247.3
노르웨이,2011,향균제,17.5,3247.3
노르웨이,2011,진통제,59.5,3247.3
노르웨이,2011,수면제 및 진정제,47.2,3247.3
노르웨이,2011,항우울제,57.7,3247.3
노르웨이,2012,소화관 및 신진대사,256.0,3231.6
노르웨이,2012,제산제,1.5,3231.6
노르웨이,2012,소화성궤양 및 위장용 약물,50.7,3231.6
노르웨이,2012,당뇨 약물,48.4,3231.6
노르웨이,2012,심장 배당체,2.2,3231.6
노르웨이,2012,항 부정맥제,2.0,3231.6
노르웨이,2012,이뇨제,40.9,3231.6
노르웨이,2012,향균제,17.9,3231.6
노르웨이,2012,진통제,60.5,3231.6
노르웨이,2012,수면제 및 진정제,45.3,3231.6
노르웨이,2012,항우울제,57.5,3231.6
노르웨이,2013,소화관 및 신진대사,257.9,3285.1
노르웨이,2013,제산제,1.5,3285.1
노르웨이,2013,소화성궤양 및 위장용 약물,53.1,3285.1
노르웨이,2013,당뇨 약물,48.7,3285.1
노르웨이,2013,심장 배당체,1.9,3285.1
노르웨이,2013,항 부정맥제,2.1,3285.1
노르웨이,2013,이뇨제,38.8,3285.1
노르웨이,2013,향균제,17.2,3285.1
노르웨이,2013,진통제,61.9,3285.1
노르웨이,2013,수면제 및 진정제,46.0,3285.1
노르웨이,2013,항우울제,56.9,3285.1
노르웨이,2014,소화관 및 신진대사,264.4,3344.7
노르웨이,2014,제산제,1.5,3344.7
노르웨이,2014,소화성궤양 및 위장용 약물,56.6,3344.7
노르웨이,2014,당뇨 약물,50.1,3344.7
노르웨이,2014,심장 배당체,1.6,3344.7
노르웨이,2014,항 부정맥제,2.1,3344.7
노르웨이,2014,이뇨제,37.0,3344.7
노르웨이,2014,향균제,16.9,3344.7
노르웨이,2014,진통제,63.0,3344.7
노르웨이,2014,수면제 및 진정제,46.2,3344.7
노르웨이,2014,항우울제,57.1,3344.7
노르웨이,2015,소화관 및 신진대사,270.6,2823.5
노르웨이,2015,제산제,1.5,2823.5
노르웨이,2015,소화성궤양 및 위장용 약물,59.1,2823.5
노르웨이,2015,당뇨 약물,51.5,2823.5
노르웨이,2015,심장 배당체,1.4,2823.5
노르웨이,2015,항 부정맥제,2.2,2823.5
노르웨이,2015,이뇨제,35.2,2823.5
노르웨이,2015,향균제,16.8,2823.5
노르웨이,2015,진통제,64.0,2823.5
노르웨이,2015,수면제 및 진정제,45.6,2823.5
노르웨이,2015,항우울제,58.0,2823.5
노르웨이,2016,소화관 및 신진대사,279.1,2948.7
노르웨이,2016,제산제,1.5,2948.7
노르웨이,2016,소화성궤양 및 위장용 약물,62.8,2948.7
노르웨이,2016,당뇨 약물,53.0,2948.7
노르웨이,2016,심장 배당체,1.3,2948.7
노르웨이,2016,항 부정맥제,2.3,2948.7
노르웨이,2016,이뇨제,33.6,2948.7
노르웨이,2016,향균제,16.2,2948.7
노르웨이,2016,진통제,66.0,2948.7
노르웨이,2016,수면제 및 진정제,45.8,2948.7
노르웨이,2016,항우울제,57.6,2948.7
노르웨이,2017,소화관 및 신진대사,289.0,3221.8
노르웨이,2017,제산제,1.5,3221.8
노르웨이,2017,소화성궤양 및 위장용 약물,65.4,3221.8
노르웨이,2017,당뇨 약물,55.4,3221.8
노르웨이,2017,심장 배당체,1.1,3221.8
노르웨이,2017,항 부정맥제,2.3,3221.8
노르웨이,2017,이뇨제,32.0,3221.8
노르웨이,2017,향균제,15.7,3221.8
노르웨이,2017,진통제,67.3,3221.8
노르웨이,2017,수면제 및 진정제,45.2,3221.8
노르웨이,2017,항우울제,57.3,3221.8
노르웨이,2018,소화관 및 신진대사,275.1,3380.8
노르웨이,2018,제산제,1.4,3380.8
노르웨이,2018,소화성궤양 및 위장용 약물,67.3,3380.8
노르웨이,2018,당뇨 약물,56.2,3380.8
노르웨이,2018,심장 배당체,1.0,3380.8
노르웨이,2018,항 부정맥제,2.4,3380.8
노르웨이,2018,이뇨제,31.7,3380.8
노르웨이,2018,향균제,15.3,3380.8
노르웨이,2018,진통제,68.6,3380.8
노르웨이,2018,수면제 및 진정제,44.5,3380.8
노르웨이,2018,항우울제,56.2,3380.8
노르웨이,2019,소화관 및 신진대사,263.1,3227.3
노르웨이,2019,제산제,1.4,3227.3
노르웨이,2019,소화성궤양 및 위장용 약물,70.3,3227.3
노르웨이,2019,당뇨 약물,58.5,3227.3
노르웨이,2019,심장 배당체,1.0,3227.3
노르웨이,2019,항 부정맥제,2.5,3227.3
노르웨이,2019,이뇨제,30.8,3227.3
노르웨이,2019,향균제,14.9,3227.3
노르웨이,2019,진통제,71.6,3227.3
노르웨이,2019,수면제 및 진정제,46.8,3227.3
노르웨이,2019,항우울제,57.9,3227.3
노르웨이,2020,소화관 및 신진대사,269.7,3156.2
노르웨이,2020,제산제,1.5,3156.2
노르웨이,2020,소화성궤양 및 위장용 약물,72.0,3156.2
노르웨이,2020,당뇨 약물,59.9,3156.2
노르웨이,2020,심장 배당체,0.9,3156.2
노르웨이,2020,항 부정맥제,2.5,3156.2
노르웨이,2020,이뇨제,29.8,3156.2
노르웨이,2020,진통제,73.5,3156.2
노르웨이,2020,수면제 및 진정제,46.8,3156.2
노르웨이,2020,항우울제,58.7,3156.2
포르투갈,2000,소화관 및 신진대사,171.1,2158.1
포르투갈,2000,제산제,0.7,2158.1
포르투갈,2000,소화성궤양 및 위장용 약물,24.8,2158.1
포르투갈,2000,당뇨 약물,50.5,2158.1
포르투갈,2000,심장 배당체,8.6,2158.1
포르투갈,2000,항 부정맥제,6.9,2158.1
포르투갈,2000,이뇨제,40.6,2158.1
포르투갈,2000,진통제,12.2,2158.1
포르투갈,2000,수면제 및 진정제,20.1,2158.1
포르투갈,2000,항우울제,32.4,2158.1
포르투갈,2001,소화관 및 신진대사,175.8,2285.2
포르투갈,2001,제산제,0.7,2285.2
포르투갈,2001,소화성궤양 및 위장용 약물,27.9,2285.2
포르투갈,2001,당뇨 약물,56.8,2285.2
포르투갈,2001,심장 배당체,8.2,2285.2
포르투갈,2001,항 부정맥제,7.0,2285.2
포르투갈,2001,이뇨제,42.5,2285.2
포르투갈,2001,진통제,12.2,2285.2
포르투갈,2001,수면제 및 진정제,21.0,2285.2
포르투갈,2001,항우울제,37.2,2285.2
포르투갈,2002,소화관 및 신진대사,181.0,2586.3
포르투갈,2002,제산제,0.6,2586.3
포르투갈,2002,소화성궤양 및 위장용 약물,31.6,2586.3
포르투갈,2002,당뇨 약물,61.6,2586.3
포르투갈,2002,심장 배당체,7.1,2586.3
포르투갈,2002,항 부정맥제,6.9,2586.3
포르투갈,2002,이뇨제,40.9,2586.3
포르투갈,2002,진통제,13.8,2586.3
포르투갈,2002,수면제 및 진정제,19.1,2586.3
포르투갈,2002,항우울제,41.0,2586.3
포르투갈,2003,소화관 및 신진대사,176.3,3092.0
포르투갈,2003,제산제,0.6,3092.0
포르투갈,2003,소화성궤양 및 위장용 약물,36.5,3092.0
포르투갈,2003,당뇨 약물,62.3,3092.0
포르투갈,2003,심장 배당체,6.6,3092.0
포르투갈,2003,항 부정맥제,7.3,3092.0
포르투갈,2003,이뇨제,39.0,3092.0
포르투갈,2003,진통제,12.3,3092.0
포르투갈,2003,수면제 및 진정제,17.1,3092.0
포르투갈,2003,항우울제,42.5,3092.0
포르투갈,2004,소화관 및 신진대사,174.0,3705.6
포르투갈,2004,제산제,0.6,3705.6
포르투갈,2004,소화성궤양 및 위장용 약물,42.3,3705.6
포르투갈,2004,당뇨 약물,58.8,3705.6
포르투갈,2004,심장 배당체,6.4,3705.6
포르투갈,2004,항 부정맥제,7.3,3705.6
포르투갈,2004,이뇨제,40.9,3705.6
포르투갈,2004,진통제,12.8,3705.6
포르투갈,2004,수면제 및 진정제,17.7,3705.6
