,대륙,국가,공통국가여부,항목구분,연도,값(백만 자국화폐),전년대비증감,key_currency_x,key_currency_ext,환율(자국화폐단위/$),서비스비용(백만$)
2202,유럽,이탈리아,공통,의료품,2007,26280.0,-81.0,2007이탈리아,2007덴마크,5.44,4830.88
2203,유럽,이탈리아,공통,의료품,2008,26810.0,530.0,2008이탈리아,2008덴마크,5.1,5256.86
2204,유럽,이탈리아,공통,의료품,2009,26775.0,-35.0,2009이탈리아,2009덴마크,5.36,4995.34
2205,유럽,이탈리아,공통,의료품,2010,26937.0,162.0,2010이탈리아,2010덴마크,5.62,4793.06
2206,유럽,이탈리아,공통,의료품,2011,26827.0,-110.0,2011이탈리아,2011덴마크,5.37,4995.72
2207,유럽,이탈리아,공통,의료품,2012,27700.0,873.0,2012이탈리아,2012덴마크,5.79,4784.11
2208,유럽,이탈리아,공통,의료품,2013,28157.0,457.0,2013이탈리아,2013덴마크,5.62,5010.14
2209,유럽,이탈리아,공통,의료품,2014,28631.0,474.0,2014이탈리아,2014덴마크,5.61,5103.57
2210,유럽,이탈리아,공통,의료품,2015,30352.0,1721.0,2015이탈리아,2015덴마크,6.73,4509.96
2211,유럽,이탈리아,공통,의료품,2016,30420.0,68.0,2016이탈리아,2016덴마크,6.73,4520.06
2212,유럽,이탈리아,공통,의료품,2017,30831.0,411.0,2017이탈리아,2017덴마크,6.6,4671.36
2213,유럽,이탈리아,공통,의료품,2018,31984.0,1153.0,2018이탈리아,2018덴마크,6.32,5060.76
2214,유럽,이탈리아,공통,의료품,2019,32486.0,502.0,2019이탈리아,2019덴마크,6.67,4870.46
2215,유럽,이탈리아,공통,예방치료,1998,2156.0,63.0,1998이탈리아,1998이탈리아,1736.21,1.24
2216,유럽,이탈리아,공통,예방치료,1999,2218.0,62.0,1999이탈리아,1999덴마크,6.98,317.77
2217,유럽,이탈리아,공통,예방치료,2000,2416.0,198.0,2000이탈리아,2000덴마크,8.08,299.01
2218,유럽,이탈리아,공통,예방치료,2001,2576.0,160.0,2001이탈리아,2001덴마크,8.32,309.62
2219,유럽,이탈리아,공통,예방치료,2002,2708.0,132.0,2002이탈리아,2002덴마크,7.9,342.78
2220,유럽,이탈리아,공통,예방치료,2003,2787.0,79.0,2003이탈리아,2003덴마크,6.59,422.91
2221,유럽,이탈리아,공통,예방치료,2004,3069.0,282.0,2004이탈리아,2004덴마크,5.99,512.35
2222,유럽,이탈리아,공통,예방치료,2005,3255.0,186.0,2005이탈리아,2005덴마크,6.0,542.5
2223,유럽,이탈리아,공통,예방치료,2006,3583.0,328.0,2006이탈리아,2006덴마크,5.95,602.18
2224,유럽,이탈리아,공통,예방치료,2007,3644.0,61.0,2007이탈리아,2007덴마크,5.44,669.85
2225,유럽,이탈리아,공통,예방치료,2008,3903.0,259.0,2008이탈리아,2008덴마크,5.1,765.29
2226,유럽,이탈리아,공통,예방치료,2009,4008.0,105.0,2009이탈리아,2009덴마크,5.36,747.76
2227,유럽,이탈리아,공통,예방치료,2010,4109.0,101.0,2010이탈리아,2010덴마크,5.62,731.14
2228,유럽,이탈리아,공통,예방치료,2011,3992.0,-117.0,2011이탈리아,2011덴마크,5.37,743.39
2229,유럽,이탈리아,공통,예방치료,2012,5851.0,1859.0,2012이탈리아,2012덴마크,5.79,1010.54
2230,유럽,이탈리아,공통,예방치료,2013,5891.0,40.0,2013이탈리아,2013덴마크,5.62,1048.22
2231,유럽,이탈리아,공통,예방치료,2014,6157.0,266.0,2014이탈리아,2014덴마크,5.61,1097.5
2232,유럽,이탈리아,공통,예방치료,2015,6108.0,-49.0,2015이탈리아,2015덴마크,6.73,907.58
2233,유럽,이탈리아,공통,예방치료,2016,6246.0,138.0,2016이탈리아,2016덴마크,6.73,928.08
2234,유럽,이탈리아,공통,예방치료,2017,6638.0,392.0,2017이탈리아,2017덴마크,6.6,1005.76
2235,유럽,이탈리아,공통,예방치료,2018,7040.0,402.0,2018이탈리아,2018덴마크,6.32,1113.92
2236,유럽,이탈리아,공통,예방치료,2019,7313.0,273.0,2019이탈리아,2019덴마크,6.67,1096.4
2237,유럽,이탈리아,공통,정부의료체계 및 재정행정,1998,698.0,71.0,1998이탈리아,1998이탈리아,1736.21,0.4
2238,유럽,이탈리아,공통,정부의료체계 및 재정행정,1999,737.0,39.0,1999이탈리아,1999덴마크,6.98,105.59
2239,유럽,이탈리아,공통,정부의료체계 및 재정행정,2000,782.0,45.0,2000이탈리아,2000덴마크,8.08,96.78
2240,유럽,이탈리아,공통,정부의료체계 및 재정행정,2001,841.0,59.0,2001이탈리아,2001덴마크,8.32,101.08
2241,유럽,이탈리아,공통,정부의료체계 및 재정행정,2002,867.0,26.0,2002이탈리아,2002덴마크,7.9,109.75
2242,유럽,이탈리아,공통,정부의료체계 및 재정행정,2003,966.0,99.0,2003이탈리아,2003덴마크,6.59,146.59
2243,유럽,이탈리아,공통,정부의료체계 및 재정행정,2004,1014.0,48.0,2004이탈리아,2004덴마크,5.99,169.28
2244,유럽,이탈리아,공통,정부의료체계 및 재정행정,2005,1101.0,87.0,2005이탈리아,2005덴마크,6.0,183.5
2245,유럽,이탈리아,공통,정부의료체계 및 재정행정,2006,1170.0,69.0,2006이탈리아,2006덴마크,5.95,196.64
2246,유럽,이탈리아,공통,정부의료체계 및 재정행정,2007,1219.0,49.0,2007이탈리아,2007덴마크,5.44,224.08
2247,유럽,이탈리아,공통,정부의료체계 및 재정행정,2008,1333.0,114.0,2008이탈리아,2008덴마크,5.1,261.37
2248,유럽,이탈리아,공통,정부의료체계 및 재정행정,2009,1356.0,23.0,2009이탈리아,2009덴마크,5.36,252.99
2249,유럽,이탈리아,공통,정부의료체계 및 재정행정,2010,1518.0,162.0,2010이탈리아,2010덴마크,5.62,270.11
2250,유럽,이탈리아,공통,정부의료체계 및 재정행정,2011,1546.0,28.0,2011이탈리아,2011덴마크,5.37,287.9
2251,유럽,이탈리아,공통,정부의료체계 및 재정행정,2012,2236.0,690.0,2012이탈리아,2012덴마크,5.79,386.18
2252,유럽,이탈리아,공통,정부의료체계 및 재정행정,2013,1987.0,-249.0,2013이탈리아,2013덴마크,5.62,353.56
2253,유럽,이탈리아,공통,정부의료체계 및 재정행정,2014,1892.0,-95.0,2014이탈리아,2014덴마크,5.61,337.25
2254,유럽,이탈리아,공통,정부의료체계 및 재정행정,2015,2055.0,163.0,2015이탈리아,2015덴마크,6.73,305.35
2255,유럽,이탈리아,공통,정부의료체계 및 재정행정,2016,2356.0,301.0,2016이탈리아,2016덴마크,6.73,350.07
2256,유럽,이탈리아,공통,정부의료체계 및 재정행정,2017,2502.0,146.0,2017이탈리아,2017덴마크,6.6,379.09
2257,유럽,이탈리아,공통,정부의료체계 및 재정행정,2018,2499.0,-3.0,2018이탈리아,2018덴마크,6.32,395.41
2258,유럽,이탈리아,공통,정부의료체계 및 재정행정,2019,2546.0,47.0,2019이탈리아,2019덴마크,6.67,381.71
2259,유럽,라트비아,공통,보건 당기 지출,2000,373.0,,2000라트비아,2000라트비아,0.61,611.48
2260,유럽,라트비아,공통,보건 당기 지출,2001,431.0,58.0,2001라트비아,2001라트비아,0.63,684.13
2261,유럽,라트비아,공통,보건 당기 지출,2002,484.0,53.0,2002라트비아,2002라트비아,0.62,780.65
2262,유럽,라트비아,공통,보건 당기 지출,2003,524.0,40.0,2003라트비아,2003라트비아,0.57,919.3
2263,유럽,라트비아,공통,보건 당기 지출,2004,688.0,164.0,2004라트비아,2004라트비아,0.54,1274.07
2264,유럽,라트비아,공통,보건 당기 지출,2005,797.0,109.0,2005라트비아,2005라트비아,0.57,1398.25
2265,유럽,라트비아,공통,보건 당기 지출,2006,981.0,184.0,2006라트비아,2006라트비아,0.56,1751.79
2266,유럽,라트비아,공통,보건 당기 지출,2007,1251.0,270.0,2007라트비아,2007라트비아,0.51,2452.94
2267,유럽,라트비아,공통,보건 당기 지출,2008,1370.0,118.0,2008라트비아,2008라트비아,0.48,2854.17
2268,유럽,라트비아,공통,보건 당기 지출,2009,1159.0,-211.0,2009라트비아,2009라트비아,0.51,2272.55
2269,유럽,라트비아,공통,보건 당기 지출,2010,1103.0,-56.0,2010라트비아,2010라트비아,0.53,2081.13
2270,유럽,라트비아,공통,보건 당기 지출,2011,1131.0,28.0,2011라트비아,2011라트비아,0.5,2262.0
2271,유럽,라트비아,공통,보건 당기 지출,2012,1186.0,55.0,2012라트비아,2012라트비아,0.55,2156.36
2272,유럽,라트비아,공통,보건 당기 지출,2013,1230.0,44.0,2013라트비아,2013라트비아,0.53,2320.75
2273,유럽,라트비아,공통,보건 당기 지출,2014,1291.0,60.0,2014라트비아,2014덴마크,5.61,230.12
2274,유럽,라트비아,공통,보건 당기 지출,2015,1389.0,98.0,2015라트비아,2015덴마크,6.73,206.39
2275,유럽,라트비아,공통,보건 당기 지출,2016,1556.0,167.0,2016라트비아,2016덴마크,6.73,231.2
2276,유럽,라트비아,공통,보건 당기 지출,2017,1610.0,54.0,2017라트비아,2017덴마크,6.6,243.94
2277,유럽,라트비아,공통,보건 당기 지출,2018,1804.0,194.0,2018라트비아,2018덴마크,6.32,285.44
2278,유럽,라트비아,공통,보건 당기 지출,2019,2035.0,231.0,2019라트비아,2019덴마크,6.67,305.1
2279,유럽,라트비아,공통,치료 및 재활 치료,2004,368.0,,2004라트비아,2004라트비아,0.54,681.48
2280,유럽,라트비아,공통,치료 및 재활 치료,2005,429.0,60.0,2005라트비아,2005라트비아,0.57,752.63
2281,유럽,라트비아,공통,치료 및 재활 치료,2006,519.0,90.0,2006라트비아,2006라트비아,0.56,926.79
2282,유럽,라트비아,공통,치료 및 재활 치료,2007,614.0,95.0,2007라트비아,2007라트비아,0.51,1203.92
2283,유럽,라트비아,공통,치료 및 재활 치료,2008,757.0,144.0,2008라트비아,2008라트비아,0.48,1577.08
2284,유럽,라트비아,공통,치료 및 재활 치료,2009,619.0,-138.0,2009라트비아,2009라트비아,0.51,1213.73
2285,유럽,라트비아,공통,치료 및 재활 치료,2010,562.0,-57.0,2010라트비아,2010라트비아,0.53,1060.38
2286,유럽,라트비아,공통,치료 및 재활 치료,2011,536.0,-26.0,2011라트비아,2011라트비아,0.5,1072.0
2287,유럽,라트비아,공통,치료 및 재활 치료,2012,581.0,45.0,2012라트비아,2012라트비아,0.55,1056.36
2288,유럽,라트비아,공통,치료 및 재활 치료,2013,610.0,29.0,2013라트비아,2013라트비아,0.53,1150.94
2289,유럽,라트비아,공통,치료 및 재활 치료,2014,640.0,30.0,2014라트비아,2014덴마크,5.61,114.08
2290,유럽,라트비아,공통,치료 및 재활 치료,2015,684.0,44.0,2015라트비아,2015덴마크,6.73,101.63
2291,유럽,라트비아,공통,치료 및 재활 치료,2016,771.0,87.0,2016라트비아,2016덴마크,6.73,114.56
2292,유럽,라트비아,공통,치료 및 재활 치료,2017,804.0,33.0,2017라트비아,2017덴마크,6.6,121.82
2293,유럽,라트비아,공통,치료 및 재활 치료,2018,932.0,128.0,2018라트비아,2018덴마크,6.32,147.47
2294,유럽,라트비아,공통,치료 및 재활 치료,2019,1064.0,132.0,2019라트비아,2019덴마크,6.67,159.52
2295,유럽,라트비아,공통,장기 치료,2004,40.0,,2004라트비아,2004라트비아,0.54,74.07
2296,유럽,라트비아,공통,장기 치료,2005,25.0,-15.0,2005라트비아,2005라트비아,0.57,43.86
2297,유럽,라트비아,공통,장기 치료,2006,35.0,11.0,2006라트비아,2006라트비아,0.56,62.5
2298,유럽,라트비아,공통,장기 치료,2007,42.0,7.0,2007라트비아,2007라트비아,0.51,82.35
2299,유럽,라트비아,공통,장기 치료,2008,54.0,12.0,2008라트비아,2008라트비아,0.48,112.5
2300,유럽,라트비아,공통,장기 치료,2009,47.0,-7.0,2009라트비아,2009라트비아,0.51,92.16
2301,유럽,라트비아,공통,장기 치료,2010,65.0,18.0,2010라트비아,2010라트비아,0.53,122.64
2302,유럽,라트비아,공통,장기 치료,2011,77.0,12.0,2011라트비아,2011라트비아,0.5,154.0
2303,유럽,라트비아,공통,장기 치료,2012,77.0,1.0,2012라트비아,2012라트비아,0.55,140.0
2304,유럽,라트비아,공통,장기 치료,2013,66.0,-11.0,2013라트비아,2013라트비아,0.53,124.53
2305,유럽,라트비아,공통,장기 치료,2014,71.0,5.0,2014라트비아,2014덴마크,5.61,12.66
2306,유럽,라트비아,공통,장기 치료,2015,73.0,2.0,2015라트비아,2015덴마크,6.73,10.85
2307,유럽,라트비아,공통,장기 치료,2016,74.0,1.0,2016라트비아,2016덴마크,6.73,11.0
2308,유럽,라트비아,공통,장기 치료,2017,80.0,6.0,2017라트비아,2017덴마크,6.6,12.12
2309,유럽,라트비아,공통,장기 치료,2018,85.0,5.0,2018라트비아,2018덴마크,6.32,13.45
2310,유럽,라트비아,공통,장기 치료,2019,101.0,16.0,2019라트비아,2019덴마크,6.67,15.14
2311,유럽,라트비아,공통,보건 보조 서비스,2004,54.0,,2004라트비아,2004라트비아,0.54,100.0
2312,유럽,라트비아,공통,보건 보조 서비스,2005,62.0,7.0,2005라트비아,2005라트비아,0.57,108.77
2313,유럽,라트비아,공통,보건 보조 서비스,2006,82.0,20.0,2006라트비아,2006라트비아,0.56,146.43
2314,유럽,라트비아,공통,보건 보조 서비스,2007,144.0,62.0,2007라트비아,2007라트비아,0.51,282.35
2315,유럽,라트비아,공통,보건 보조 서비스,2008,128.0,-16.0,2008라트비아,2008라트비아,0.48,266.67
2316,유럽,라트비아,공통,보건 보조 서비스,2009,87.0,-41.0,2009라트비아,2009라트비아,0.51,170.59
2317,유럽,라트비아,공통,보건 보조 서비스,2010,86.0,-1.0,2010라트비아,2010라트비아,0.53,162.26
2318,유럽,라트비아,공통,보건 보조 서비스,2011,111.0,26.0,2011라트비아,2011라트비아,0.5,222.0
2319,유럽,라트비아,공통,보건 보조 서비스,2012,116.0,5.0,2012라트비아,2012라트비아,0.55,210.91
2320,유럽,라트비아,공통,보건 보조 서비스,2013,149.0,33.0,2013라트비아,2013라트비아,0.53,281.13
2321,유럽,라트비아,공통,보건 보조 서비스,2014,145.0,-3.0,2014라트비아,2014덴마크,5.61,25.85
2322,유럽,라트비아,공통,보건 보조 서비스,2015,152.0,6.0,2015라트비아,2015덴마크,6.73,22.59
2323,유럽,라트비아,공통,보건 보조 서비스,2016,148.0,-4.0,2016라트비아,2016덴마크,6.73,21.99
2324,유럽,라트비아,공통,보건 보조 서비스,2017,155.0,7.0,2017라트비아,2017덴마크,6.6,23.48
2325,유럽,라트비아,공통,보건 보조 서비스,2018,180.0,25.0,2018라트비아,2018덴마크,6.32,28.48
2326,유럽,라트비아,공통,보건 보조 서비스,2019,212.0,32.0,2019라트비아,2019덴마크,6.67,31.78
2327,유럽,라트비아,공통,의료품,2004,205.0,,2004라트비아,2004라트비아,0.54,379.63
2328,유럽,라트비아,공통,의료품,2005,232.0,27.0,2005라트비아,2005라트비아,0.57,407.02
2329,유럽,라트비아,공통,의료품,2006,254.0,22.0,2006라트비아,2006라트비아,0.56,453.57
2330,유럽,라트비아,공통,의료품,2007,380.0,125.0,2007라트비아,2007라트비아,0.51,745.1
2331,유럽,라트비아,공통,의료품,2008,333.0,-46.0,2008라트비아,2008라트비아,0.48,693.75
2332,유럽,라트비아,공통,의료품,2009,332.0,-2.0,2009라트비아,2009라트비아,0.51,650.98
2333,유럽,라트비아,공통,의료품,2010,323.0,-8.0,2010라트비아,2010라트비아,0.53,609.43
2334,유럽,라트비아,공통,의료품,2011,337.0,14.0,2011라트비아,2011라트비아,0.5,674.0
2335,유럽,라트비아,공통,의료품,2012,347.0,10.0,2012라트비아,2012라트비아,0.55,630.91
2336,유럽,라트비아,공통,의료품,2013,368.0,21.0,2013라트비아,2013라트비아,0.53,694.34
2337,유럽,라트비아,공통,의료품,2014,389.0,21.0,2014라트비아,2014덴마크,5.61,69.34
2338,유럽,라트비아,공통,의료품,2015,424.0,36.0,2015라트비아,2015덴마크,6.73,63.0
2339,유럽,라트비아,공통,의료품,2016,497.0,72.0,2016라트비아,2016덴마크,6.73,73.85
2340,유럽,라트비아,공통,의료품,2017,501.0,5.0,2017라트비아,2017덴마크,6.6,75.91
2341,유럽,라트비아,공통,의료품,2018,541.0,39.0,2018라트비아,2018덴마크,6.32,85.6
2342,유럽,라트비아,공통,의료품,2019,579.0,38.0,2019라트비아,2019덴마크,6.67,86.81
2343,유럽,라트비아,공통,예방치료,2004,7.0,,2004라트비아,2004라트비아,0.54,12.96
2344,유럽,라트비아,공통,예방치료,2005,2.0,-5.0,2005라트비아,2005라트비아,0.57,3.51
2345,유럽,라트비아,공통,예방치료,2006,31.0,29.0,2006라트비아,2006라트비아,0.56,55.36
2346,유럽,라트비아,공통,예방치료,2007,20.0,-10.0,2007라트비아,2007라트비아,0.51,39.22
2347,유럽,라트비아,공통,예방치료,2008,22.0,1.0,2008라트비아,2008라트비아,0.48,45.83
2348,유럽,라트비아,공통,예방치료,2009,36.0,14.0,2009라트비아,2009라트비아,0.51,70.59
2349,유럽,라트비아,공통,예방치료,2010,32.0,-4.0,2010라트비아,2010라트비아,0.53,60.38
2350,유럽,라트비아,공통,예방치료,2011,37.0,5.0,2011라트비아,2011라트비아,0.5,74.0
2351,유럽,라트비아,공통,예방치료,2012,34.0,-3.0,2012라트비아,2012라트비아,0.55,61.82
2352,유럽,라트비아,공통,예방치료,2013,9.0,-25.0,2013라트비아,2013라트비아,0.53,16.98
2353,유럽,라트비아,공통,예방치료,2014,26.0,17.0,2014라트비아,2014덴마크,5.61,4.63
2354,유럽,라트비아,공통,예방치료,2015,28.0,3.0,2015라트비아,2015덴마크,6.73,4.16
2355,유럽,라트비아,공통,예방치료,2016,37.0,9.0,2016라트비아,2016덴마크,6.73,5.5
2356,유럽,라트비아,공통,예방치료,2017,39.0,1.0,2017라트비아,2017덴마크,6.6,5.91
2357,유럽,라트비아,공통,예방치료,2018,47.0,8.0,2018라트비아,2018덴마크,6.32,7.44
2358,유럽,라트비아,공통,예방치료,2019,52.0,5.0,2019라트비아,2019덴마크,6.67,7.8
2359,유럽,라트비아,공통,정부의료체계 및 재정행정,2004,15.0,,2004라트비아,2004라트비아,0.54,27.78
2360,유럽,라트비아,공통,정부의료체계 및 재정행정,2005,48.0,33.0,2005라트비아,2005라트비아,0.57,84.21
2361,유럽,라트비아,공통,정부의료체계 및 재정행정,2006,60.0,12.0,2006라트비아,2006라트비아,0.56,107.14
2362,유럽,라트비아,공통,정부의료체계 및 재정행정,2007,52.0,-8.0,2007라트비아,2007라트비아,0.51,101.96
2363,유럽,라트비아,공통,정부의료체계 및 재정행정,2008,75.0,23.0,2008라트비아,2008라트비아,0.48,156.25
