"국가별","항목","단위","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"스위스","경상(GDP 대비%)","","","","9.3748436","9.73037529","10.13844776","10.40008259","10.47868919","10.29438877","9.81838131","9.62940121","9.75355244","10.37947655","10.27625465","10.34077358","10.61796474","10.83054256","10.99387455","11.36931515","11.70894909","11.89515591","11.87620926",
"스위스","공공(경상보건비 대비%)","","","","28.56611252","29.96567726","31.36301422","31.40574074","30.88531876","31.04800797","30.60895157","30.71067047","31.60577965","32.14887238","32.36251068","32.94056702","33.74250793","32.78794861","32.09706116","31.81683159","30.99546051","31.55606651","31.22076988",
"스위스","1인당 보건지출(US$)","","","","3559.81982422","3763.38452148","4211.72949219","5018.52734375","5608.703125","5673.94042969","5671.98144531","6154.703125","7120.65185547","7297.37988281","7705.17578125","9191.95898438","8917.11914063","9275.79882813","9578.64550781","9382.79101563","9439.42480469","9606.34960938","9870.6640625",
"스위스","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"우크라이나","경상(GDP 대비%)","","","","5.30685234","5.72534418","5.99220037","6.54574108","6.16856956","6.3461585","6.41695166","6.01705217","5.49728012","6.60771894","6.81229019","6.81617165","7.11666059","6.94156218","7.18960381","7.77607775","7.54541159","7.43332434","7.72391653",
"우크라이나","공공(경상보건비 대비%)","","","","47.32231903","48.90678406","51.24788284","55.74951935","55.19610596","58.71865082","60.42467499","59.19686508","58.06633759","58.23581696","54.11578369","50.22924423","52.55918503","48.10190582","47.99580765","47.41264725","48.23514938","47.29561615","47.94291687",
"우크라이나","1인당 보건지출(US$)","","","","35.13175964","44.7864418","52.87649155","68.91546631","84.58253479","116.33116913","148.37510681","185.91156006","215.78677368","168.28643799","202.34086609","243.78082275","275.2192688","280.97668457","212.7696991","157.57748413","157.53770447","187.3952179","228.39007568",
"우크라이나","외부보건비(경상보건비 대비%)","","","",".13894624",".1147988",".10413306",".08577891",".44248435",".25398406",".5061366",".67559606",".69184232",".82956946",".75570947",".44541001",".5836525",".68986875",".92188698","1.66205144","1.20831847","1.58155131","1.00794661",
"영국","경상(GDP 대비%)","","","","7.28434992","7.6549964","8.02424622","8.21229839","8.48447704","8.53398705","8.69737816","8.87322426","9.16623402","10.01600361","9.98915195","9.97346497","10.0517683","9.97855186","9.95758438","9.90435219","9.86671162","9.82511234","9.99696255",
"영국","공공(경상보건비 대비%)","","","","76.82836914","76.58959198","77.54473114","78.63301086","80.24002075","81.34312439","82.12065125","80.52658844","81.69831848","82.85473633","82.27700806","81.98135376","81.29374695","79.80125427","80.03320313","80.14238739","80.38079834","79.48135376","78.60370636",
"영국","1인당 보건지출(US$)","","","","2054.18041992","2128.29443359","2417.06103516","2833.67700195","3429.6472168","3599.93408203","3893.58862305","4505.46728516","4351.27685547","3892.01416016","3955.45141602","4208.41992188","4282.04882813","4350.25537109","4740.86865234","4472.52148438","4066.09350586","3978.6171875","4315.42773438",
"영국","외부보건비(경상보건비 대비%)","","","",".00774353",".00768768",".00778049",".00826037",".00763515",".00784674",".00805211",".00759904",".00774662",".00739249",".0078207",".00851614",".00895161",".00974121",".00957416",".01050807",".01168536",".01257393",".01306658",
"유로지역","경상(GDP 대비%)","","","","8.6898597445","8.7647617067","8.987211475","9.2026887119","9.2267565212","9.3257482791","9.3190390035","9.21448091","9.5174864984","10.2591302386","10.2204794907","10.0951781677","10.1813210641","10.2406236697","10.2767329953","10.2123884107","10.1960816311","10.1579889149","10.1359818462",
"유로지역","공공(경상보건비 대비%)","","","","74.279349626","74.5945230982","74.5082126593","74.2259752058","73.7360283973","73.8778656807","73.5941322455","73.4450255841","73.4947258659","73.9287224393","73.8467438653","73.2733032981","72.9099359431","73.1215070991","73.2362860814","73.4603456774","73.4376597601","73.6254593145","73.7252128715",
"유로지역","1인당 보건지출(US$)","","","","1749.8385958076","1791.3216276031","1995.3017010226","2500.5268042963","2859.1193753958","2976.5124000319","3145.9541304167","3568.9468351993","4029.9498138006","3963.6360602708","3849.3612463926","4113.715567743","3836.0176381718","4017.8905240509","4105.8792043287","3521.9260008388","3592.6573113052","3779.2180221523","4063.4981143815",
"유로지역","외부보건비(경상보건비 대비%)","","","",".0010501327",".0011202812",".00132897",".0014154513",".0019310442",".0017548585",".0016835614",".0018916561",".0018386079",".0026703752",".0042697596",".0071094654",".0086412202",".018217049",".0234912287",".0280268258",".0109756157",".0102993478",".0103131453",
"몬테네그로","경상(GDP 대비%)","","","","","","","","","","","","","","","","","","","","","","8.4230423",
"몬테네그로","공공(경상보건비 대비%)","","","","","","","","","","","","","","","","","","","","","","60.01482773",
"몬테네그로","1인당 보건지출(US$)","","","","","","","","","","","","","","","","","","","","","","731.48168945",
"몬테네그로","외부보건비(경상보건비 대비%)","","","","","","","","","","","","","","","","","","","","","","0",
"세르비아","경상(GDP 대비%)","","","","6.50382948","6.86536217","8.06561947","8.13506126","8.24590302","8.28380585","8.49389839","9.37649155","9.48246384","9.34623241","9.5273037","9.11380005","9.32820988","9.31232452","9.24598789","8.81929588","8.47186947","8.23131752","8.53899002",
"세르비아","공공(경상보건비 대비%)","","","","65.43389893","66.81954193","72.17080688","69.85964203","67.85729218","65.45957184","62.49612427","61.01903152","61.87797928","61.65011978","61.00416183","61.12114334","62.11655807","59.86000443","58.25764465","57.68480301","57.57844543","57.47877502","59.36805725",
"세르비아","1인당 보건지출(US$)","","","","56.50499725","112.2206192","173.27404785","230.10708618","274.42855835","307.56558228","371.55731201","547.19036865","671.95648193","575.46911621","545.29107666","619.08001709","559.81359863","627.53302002","608.85858154","491.25177002","486.42944336","515.84588623","617.08654785",
"세르비아","외부보건비(경상보건비 대비%)","","","","0","0","0","1.19911826","1.13485646",".77606434",".70214921",".58067536",".20036225",".30560243",".89678514",".81290168",".75006789",".67659748",".55947423",".40654299",".43460336",".19208929",".68446821",
"알제리","경상(GDP 대비%)","","","","3.48903275","3.83787704","3.7300415","3.60104108","3.5440731","3.2351613","3.35510325","3.82141781","4.20188236","5.35939837","5.11716986","5.26748085","6.00050974","6.03576279","6.54721403","6.97849178","6.60778189","6.38032866","6.2184267",
"알제리","공공(경상보건비 대비%)","","","","71.96343231","76.22702026","75.27867126","76.69419861","71.35350037","69.29090881","68.46273804","69.78754425","71.99536896","70.90393066","69.48214722","70.62489319","72.92945862","71.04844666","72.00878143","70.45919037","67.68461609","65.95869446","65.83422852",
"알제리","1인당 보건지출(US$)","","","","61.58218002","66.80211639","66.46335602","75.7433548","92.50652313","100.71382904","116.71431732","150.96563721","206.88519287","208.11991882","229.28945923","287.3861084","335.56195068","331.94168091","359.64212036","291.55355835","260.77255249","258.03955078","255.86943054",
"알제리","외부보건비(경상보건비 대비%)","","","",".052187",".04628069",".04450536",".05022801",".04680432",".0793326",".05226555",".0663327",".03671308",".03163677",".02819294",".01223205",".03199561",".01962934",".0350705",".02701879",".02446262",".02892197",".02695344",
"앙골라","경상(GDP 대비%)","","","","1.90859938","4.48351622","3.32946134","3.54797316","3.96719909","2.85219526","2.68553543","2.97439122","3.32290339","3.84260798","2.69509959","2.64560771","2.39574957","2.73282671","2.43412876","2.60579467","2.71314979","2.79150295","2.54900527",
"앙골라","공공(경상보건비 대비%)","","","","58.20956802","45.64084244","39.30446243","41.30799866","42.51447678","44.8341713","53.77399445","57.89378738","64.35443115","67.67429352","62.11627579","64.75706482","65.25455475","62.0297966","54.15326309","47.36523056","44.13825607","46.27865219","41.92943954",
"앙골라","1인당 보건지출(US$)","","","","12.99896717","28.91812134","29.04936409","34.87518692","49.81074142","54.26077652","69.81230164","92.86030579","135.6058197","119.99628448","96.69701385","122.10723114","122.18558502","143.60687256","131.6476593","108.58293915","95.12497711","114.33460236","87.61676788",
"앙골라","외부보건비(경상보건비 대비%)","","","",".51365387","1.43060005","1.27742219","1.03922689","1.92934799","3.03782797","5.85646009","2.69763899","2.4888041","3.82744408","3.24644589","2.8612268","2.17543125","2.56596041","3.1701467","2.67032242","3.64164376","3.11478901","3.32279158",
"베냉","경상(GDP 대비%)","","","","3.09882951","3.24531007","3.039397","3.03365588","3.07281566","2.93186998","2.96771049","2.89010143","2.69258809","2.8210001","2.99474454","3.09318352","3.41449833","2.85861254","2.66743684","2.90741515","2.78015947","2.6444838","2.49141979",
"베냉","공공(경상보건비 대비%)","","","","26.04422188","28.56799126","23.874897","21.91241074","23.81076241","23.29088783","24.24307823","20.62018585","20.90552521","26.49188614","24.18994522","25.73223495","21.86915207","26.74820328","21.56858063","20.13637733","20.679142","30.79637909","19.68795776",
"베냉","1인당 보건지출(US$)","","","","15.88687897","16.81288338","17.47441101","21.57793999","24.54393578","24.12298584","25.40521812","27.92425346","30.30306816","30.71387672","31.04154778","34.96141434","39.10080719","35.76725006","34.44753647","31.30697823","30.22834778","30.05702591","30.9390583",
"베냉","외부보건비(경상보건비 대비%)","","","","16.7036953","16.99573326","18.38947296","19.92760468","20.13740921","20.22763062","19.95596123","24.9616394","25.91410065","21.97029305","25.73331261","25.83850861","36.23801041","25.43489838","28.5919075","34.23423767","30.49036598","19.42978287","30.11024094",
"보츠와나","경상(GDP 대비%)","","","","5.82725811","6.15671682","6.42154217","6.17618656","5.79530239","5.02534151","4.77372456","5.33311653","5.7820034","6.5250082","6.19402504","5.77690315","6.14145994","6.22438812","5.59789324","5.72629929","5.56052208","6.13456821","5.84825039",
"보츠와나","공공(경상보건비 대비%)","","","","54.82462692","56.63294983","58.13522339","57.96543503","58.35522842","56.53868484","57.20681381","56.68532181","62.19720078","51.50703812","57.55474091","61.4154892","64.50315094","63.92881393","67.8591156","67.75788116","66.52246857","75.6595993","77.47571564",
"보츠와나","1인당 보건지출(US$)","","","","205.23696899","201.81082153","204.88697815","267.4956665","293.97189331","277.06048584","263.60546875","311.03723145","330.35922241","342.93563843","398.57070923","440.04370117","483.8059082","449.70568848","435.55368042","389.3807373","402.80163574","484.22390747","482.96307373",
"보츠와나","외부보건비(경상보건비 대비%)","","","","16.52931213","14.42066765","13.68400574","13.09396172","11.70676327","11.95366859","10.68932152","14.99626637","12.52663898","7.35743618","5.10271645","4.83636427","4.60987139","8.8375845","7.95071554","7.03000593","5.6654377","9.61173058","6.39993382",
"부르키나파소","경상(GDP 대비%)","","","","3.31752229","3.24898624","3.34058619","3.53623772","4.74466419","4.44255877","5.09151554","5.88637829","5.22738886","5.7152667","5.89295959","5.22973108","5.17797041","6.25649023","5.62491322","5.82546854","7.02782106","6.91190195","5.62852383",
"부르키나파소","공공(경상보건비 대비%)","","","","32.58329773","33.63924408","35.60902023","31.18563652","40.3057785","30.94970894","31.69763947","27.36342812","29.28507042","32.30834961","24.93154144","28.95878601","23.12789345","28.98208809","32.53527451","28.37508011","40.0837326","43.30178452","42.50740814",
"부르키나파소","1인당 보건지출(US$)","","","","7.52564335","7.70798016","8.71375179","11.74841595","17.61220932","18.08620071","21.35472488","27.96674919","29.78364944","31.59088516","33.91081619","34.8739357","34.89026642","43.79697418","39.59173203","33.51475906","40.95483017","44.40372086","40.24945068",
"부르키나파소","외부보건비(경상보건비 대비%)","","","","21.29730415","19.59553146","22.19445229","31.74218559","26.69436073","35.38982391","35.40400696","43.06169128","36.67288589","30.97930336","41.42404938","32.62495041","38.21045303","29.51108551","23.60428619","24.67079163","23.47665787","17.99704552","15.18416405",
"부룬디","경상(GDP 대비%)","","","","6.17697144","6.40484381","6.47216082","6.31327724","7.70102644","8.42368507","9.94232273","10.5808115","9.23542786","10.35023212","11.27638912","10.06996346","8.52668476","8.14256191","6.88927555","6.57857561","7.49265718","7.51763725","7.74165535",
"부룬디","공공(경상보건비 대비%)","","","","23.71829605","26.42440414","23.72472191","21.46398544","30.75346375","24.48412895","23.77716827","23.28660583","16.8862381","20.10800934","17.60574341","34.46959686","31.3074913","18.04870987","37.30282974","37.99647903","24.06954575","24.71365929","24.57395935",
