국가별,항목,데이터값,연도,국가영문
뉴질랜드,경상(GDP 대비%),9.50751114,2011,New Zealand
뉴질랜드,공공(경상보건비 대비%),78.7793045,2011,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),12.09877777,2011,New Zealand
뉴질랜드,1인당 보건지출(US$),3625.77246094,2011,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),3088.69799805,2011,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2011,New Zealand
한국,경상(GDP 대비%),6.13262033,2012,South Korea
한국,공공(경상보건비 대비%),57.66638565,2012,South Korea
한국,본인부담(경상보건비 대비%),34.54799271,2012,South Korea
한국,1인당 보건지출(US$),1566.12280273,2012,South Korea
한국,1인당 보건지출(PPP)(US$),2063.65405273,2012,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2012,South Korea
일본,경상(GDP 대비%),10.79065323,2012,Japan
일본,공공(경상보건비 대비%),83.93068695,2012,Japan
일본,본인부담(경상보건비 대비%),12.9723444,2012,Japan
일본,1인당 보건지출(US$),5212.18359375,2012,Japan
일본,1인당 보건지출(PPP)(US$),3988.36352539,2012,Japan
일본,외부보건비(경상보건비 대비%),0.0,2012,Japan
캐나다,경상(GDP 대비%),10.42859364,2012,Canada
캐나다,공공(경상보건비 대비%),74.10050964,2012,Canada
캐나다,본인부담(경상보건비 대비%),14.27086258,2012,Canada
캐나다,1인당 보건지출(US$),5459.95947266,2012,Canada
캐나다,1인당 보건지출(PPP)(US$),4384.10888672,2012,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2012,Canada
오스트리아,경상(GDP 대비%),10.19915581,2012,Austria
오스트리아,공공(경상보건비 대비%),72.8737793,2012,Austria
오스트리아,본인부담(경상보건비 대비%),18.67409134,2012,Austria
오스트리아,1인당 보건지출(US$),4966.09570313,2012,Austria
오스트리아,1인당 보건지출(PPP)(US$),4750.58154297,2012,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2012,Austria
벨기에,경상(GDP 대비%),10.50683689,2012,Belgium
벨기에,공공(경상보건비 대비%),76.44179535,2012,Belgium
벨기에,본인부담(경상보건비 대비%),19.47760201,2012,Belgium
벨기에,1인당 보건지출(US$),4706.61816406,2012,Belgium
벨기에,1인당 보건지출(PPP)(US$),4455.87548828,2012,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2012,Belgium
체코,경상(GDP 대비%),7.02843523,2012,Czech Republic
체코,공공(경상보건비 대비%),83.54439545,2012,Czech Republic
체코,본인부담(경상보건비 대비%),15.29148865,2012,Czech Republic
체코,1인당 보건지출(US$),1387.40600586,2012,Czech Republic
체코,1인당 보건지출(PPP)(US$),2042.60461426,2012,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2012,Czech Republic
덴마크,경상(GDP 대비%),10.24135303,2012,Denmark
덴마크,공공(경상보건비 대비%),83.97978973,2012,Denmark
덴마크,본인부담(경상보건비 대비%),14.15905666,2012,Denmark
덴마크,1인당 보건지출(US$),6003.83056641,2012,Denmark
덴마크,1인당 보건지출(PPP)(US$),4597.62304688,2012,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2012,Denmark
에스토니아,경상(GDP 대비%),5.79034519,2012,Estonia
에스토니아,공공(경상보건비 대비%),76.13853455,2012,Estonia
에스토니아,본인부담(경상보건비 대비%),21.51741219,2012,Estonia
에스토니아,1인당 보건지출(US$),1013.31420898,2012,Estonia
에스토니아,1인당 보건지출(PPP)(US$),1513.63830566,2012,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.39226943,2012,Estonia
핀란드,경상(GDP 대비%),9.5857954,2012,Finland
핀란드,공공(경상보건비 대비%),79.80426788,2012,Finland
핀란드,본인부담(경상보건비 대비%),17.46195984,2012,Finland
핀란드,1인당 보건지출(US$),4572.5234375,2012,Finland
핀란드,1인당 보건지출(PPP)(US$),3917.43334961,2012,Finland
핀란드,외부보건비(경상보건비 대비%),0.0029315,2012,Finland
프랑스,경상(GDP 대비%),11.31324291,2012,France
프랑스,공공(경상보건비 대비%),70.31851196,2012,France
프랑스,본인부담(경상보건비 대비%),10.10579109,2012,France
프랑스,1인당 보건지출(US$),4651.10839844,2012,France
프랑스,1인당 보건지출(PPP)(US$),4287.72998047,2012,France
프랑스,외부보건비(경상보건비 대비%),0.0,2012,France
독일,경상(GDP 대비%),10.84700775,2012,Germany
독일,공공(경상보건비 대비%),75.42950439,2012,Germany
독일,본인부담(경상보건비 대비%),14.17806149,2012,Germany
독일,1인당 보건지출(US$),4762.84765625,2012,Germany
독일,1인당 보건지출(PPP)(US$),4708.95410156,2012,Germany
독일,외부보건비(경상보건비 대비%),0.0,2012,Germany
그리스,경상(GDP 대비%),8.79238129,2012,Greece
그리스,공공(경상보건비 대비%),63.60472488,2012,Greece
그리스,본인부담(경상보건비 대비%),30.44894409,2012,Greece
그리스,1인당 보건지출(US$),1948.24816895,2012,Greece
그리스,1인당 보건지출(PPP)(US$),2214.8059082,2012,Greece
그리스,외부보건비(경상보건비 대비%),0.14563514,2012,Greece
헝가리,경상(GDP 대비%),7.44883251,2012,Hungary
헝가리,공공(경상보건비 대비%),64.84033203,2012,Hungary
헝가리,본인부담(경상보건비 대비%),29.39691925,2012,Hungary
헝가리,1인당 보건지출(US$),961.1383667,2012,Hungary
헝가리,1인당 보건지출(PPP)(US$),1722.2578125,2012,Hungary
헝가리,외부보건비(경상보건비 대비%),0.0,2012,Hungary
아이슬란드,경상(GDP 대비%),8.19516754,2012,Iceland
아이슬란드,공공(경상보건비 대비%),79.93396759,2012,Iceland
아이슬란드,본인부담(경상보건비 대비%),18.57059479,2012,Iceland
아이슬란드,1인당 보건지출(US$),3705.37524414,2012,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),3383.85449219,2012,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2012,Iceland
아일랜드,경상(GDP 대비%),10.68722248,2012,Ireland
아일랜드,공공(경상보건비 대비%),72.07444,2012,Ireland
아일랜드,본인부담(경상보건비 대비%),13.88725662,2012,Ireland
아일랜드,1인당 보건지출(US$),5239.33789063,2012,Ireland
아일랜드,1인당 보건지출(PPP)(US$),4954.57910156,2012,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2012,Ireland
이탈리아,경상(GDP 대비%),8.78352833,2012,Italy
이탈리아,공공(경상보건비 대비%),75.8768158,2012,Italy
이탈리아,본인부담(경상보건비 대비%),22.0843029,2012,Italy
이탈리아,1인당 보건지출(US$),3086.30322266,2012,Italy
이탈리아,1인당 보건지출(PPP)(US$),3212.63549805,2012,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2012,Italy
라트비아,경상(GDP 대비%),5.41030407,2012,Latvia
라트비아,공공(경상보건비 대비%),60.3478241,2012,Latvia
라트비아,본인부담(경상보건비 대비%),37.82342529,2012,Latvia
라트비아,1인당 보건지출(US$),745.51745605,2012,Latvia
라트비아,1인당 보건지출(PPP)(US$),1146.01062012,2012,Latvia
라트비아,외부보건비(경상보건비 대비%),0.0,2012,Latvia
룩셈부르크,경상(GDP 대비%),5.58377266,2012,Luxembourg
룩셈부르크,공공(경상보건비 대비%),83.63431549,2012,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),11.48753071,2012,Luxembourg
룩셈부르크,1인당 보건지출(US$),6029.47509766,2012,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),5175.36523438,2012,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),1.52649498,2012,Luxembourg
네덜란드,경상(GDP 대비%),10.53898716,2012,Netherlands
네덜란드,공공(경상보건비 대비%),66.77953339,2012,Netherlands
네덜란드,본인부담(경상보건비 대비%),10.09067631,2012,Netherlands
네덜란드,1인당 보건지출(US$),5284.64990234,2012,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),4989.33056641,2012,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.0,2012,Netherlands
노르웨이,경상(GDP 대비%),8.77787876,2012,Norway
노르웨이,공공(경상보건비 대비%),84.75523376,2012,Norway
노르웨이,본인부담(경상보건비 대비%),14.80008221,2012,Norway
노르웨이,1인당 보건지출(US$),8970.12011719,2012,Norway
노르웨이,1인당 보건지출(PPP)(US$),5774.39208984,2012,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2012,Norway
포르투갈,경상(GDP 대비%),9.35394287,2012,Portugal
포르투갈,공공(경상보건비 대비%),65.53934479,2012,Portugal
포르투갈,본인부담(경상보건비 대비%),28.17573166,2012,Portugal
포르투갈,1인당 보건지출(US$),1918.49072266,2012,Portugal
포르투갈,1인당 보건지출(PPP)(US$),2466.53320313,2012,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.0304911,2012,Portugal
슬로바키아,경상(GDP 대비%),7.55277967,2012,Slovakia
슬로바키아,공공(경상보건비 대비%),71.63899994,2012,Slovakia
슬로바키아,본인부담(경상보건비 대비%),23.23303604,2012,Slovakia
슬로바키아,1인당 보건지출(US$),1319.43835449,2012,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),2035.44787598,2012,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2012,Slovakia
슬로베니아,경상(GDP 대비%),8.71509933,2012,Slovenia
슬로베니아,공공(경상보건비 대비%),70.85122681,2012,Slovenia
슬로베니아,본인부담(경상보건비 대비%),12.45996571,2012,Slovenia
슬로베니아,1인당 보건지출(US$),1974.85400391,2012,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),2533.16040039,2012,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2012,Slovenia
스페인,경상(GDP 대비%),9.15699196,2012,Spain
스페인,공공(경상보건비 대비%),72.11062622,2012,Spain
스페인,본인부담(경상보건비 대비%),21.80673027,2012,Spain
스페인,1인당 보건지출(US$),2591.01611328,2012,Spain
스페인,1인당 보건지출(PPP)(US$),2901.80712891,2012,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2012,Spain
스웨덴,경상(GDP 대비%),10.73550034,2012,Sweden
스웨덴,공공(경상보건비 대비%),84.21382904,2012,Sweden
스웨덴,본인부담(경상보건비 대비%),14.81289673,2012,Sweden
스웨덴,1인당 보건지출(US$),6254.64501953,2012,Sweden
스웨덴,1인당 보건지출(PPP)(US$),4896.18164063,2012,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2012,Sweden
영국,경상(GDP 대비%),10.0517683,2012,United Kingdom
영국,공공(경상보건비 대비%),81.29374695,2012,United Kingdom
영국,본인부담(경상보건비 대비%),13.81987381,2012,United Kingdom
영국,1인당 보건지출(US$),4282.04882813,2012,United Kingdom
영국,1인당 보건지출(PPP)(US$),3863.46435547,2012,United Kingdom
영국,외부보건비(경상보건비 대비%),0.00895161,2012,United Kingdom
오스트레일리아,경상(GDP 대비%),8.67564774,2012,Australia
오스트레일리아,공공(경상보건비 대비%),71.23465729,2012,Australia
오스트레일리아,본인부담(경상보건비 대비%),19.93433762,2012,Australia
오스트레일리아,1인당 보건지출(US$),6025.34472656,2012,Australia
오스트레일리아,1인당 보건지출(PPP)(US$),3778.47363281,2012,Australia
오스트레일리아,외부보건비(경상보건비 대비%),0.0,2012,Australia
뉴질랜드,경상(GDP 대비%),9.64937401,2012,New Zealand
뉴질랜드,공공(경상보건비 대비%),78.51128387,2012,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),12.26525021,2012,New Zealand
뉴질랜드,1인당 보건지출(US$),3805.97167969,2012,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),3140.93383789,2012,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2012,New Zealand
한국,경상(GDP 대비%),6.24789429,2013,South Korea
한국,공공(경상보건비 대비%),57.83752823,2013,South Korea
한국,본인부담(경상보건비 대비%),34.21545792,2013,South Korea
한국,1인당 보건지출(US$),1701.15441895,2013,South Korea
한국,1인당 보건지출(PPP)(US$),2143.08325195,2013,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2013,South Korea
일본,경상(GDP 대비%),10.79159355,2013,Japan
일본,공공(경상보건비 대비%),84.26091003,2013,Japan
일본,본인부담(경상보건비 대비%),12.70128059,2013,Japan
일본,1인당 보건지출(US$),4336.10693359,2013,Japan
일본,1인당 보건지출(PPP)(US$),4177.43408203,2013,Japan
일본,외부보건비(경상보건비 대비%),0.0,2013,Japan
캐나다,경상(GDP 대비%),10.34045982,2013,Canada
캐나다,공공(경상보건비 대비%),74.25772858,2013,Canada
캐나다,본인부담(경상보건비 대비%),14.01701546,2013,Canada
캐나다,1인당 보건지출(US$),5409.78808594,2013,Canada
캐나다,1인당 보건지출(PPP)(US$),4552.95996094,2013,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2013,Canada
오스트리아,경상(GDP 대비%),10.28574944,2013,Austria
오스트리아,공공(경상보건비 대비%),72.16905975,2013,Austria
오스트리아,본인부담(경상보건비 대비%),19.1712513,2013,Austria
오스트리아,1인당 보건지출(US$),5235.34130859,2013,Austria
오스트리아,1인당 보건지출(PPP)(US$),4945.44970703,2013,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2013,Austria
벨기에,경상(GDP 대비%),10.56154251,2013,Belgium
벨기에,공공(경상보건비 대비%),75.97689056,2013,Belgium
벨기에,본인부담(경상보건비 대비%),19.74675751,2013,Belgium
벨기에,1인당 보건지출(US$),4947.86474609,2013,Belgium
벨기에,1인당 보건지출(PPP)(US$),4621.21923828,2013,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2013,Belgium
체코,경상(GDP 대비%),7.80669546,2013,Czech Republic
체코,공공(경상보건비 대비%),83.40599823,2013,Czech Republic
체코,본인부담(경상보건비 대비%),13.58585358,2013,Czech Republic
체코,1인당 보건지출(US$),1554.5090332,2013,Czech Republic
체코,1인당 보건지출(PPP)(US$),2379.50756836,2013,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2013,Czech Republic
덴마크,경상(GDP 대비%),10.16958141,2013,Denmark
덴마크,공공(경상보건비 대비%),84.26117706,2013,Denmark
덴마크,본인부담(경상보건비 대비%),13.81008339,2013,Denmark
덴마크,1인당 보건지출(US$),6236.55419922,2013,Denmark
덴마크,1인당 보건지출(PPP)(US$),4762.36132813,2013,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2013,Denmark
에스토니아,경상(GDP 대비%),5.97791481,2013,Estonia
에스토니아,공공(경상보건비 대비%),75.46357727,2013,Estonia
에스토니아,본인부담(경상보건비 대비%),22.60502815,2013,Estonia
에스토니아,1인당 보건지출(US$),1144.64685059,2013,Estonia
에스토니아,1인당 보건지출(PPP)(US$),1649.7253418,2013,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.06151683,2013,Estonia
핀란드,경상(GDP 대비%),9.80534649,2013,Finland
핀란드,공공(경상보건비 대비%),79.46150208,2013,Finland
핀란드,본인부담(경상보건비 대비%),17.79447365,2013,Finland
핀란드,1인당 보건지출(US$),4892.09716797,2013,Finland
핀란드,1인당 보건지출(PPP)(US$),4068.5390625,2013,Finland
핀란드,외부보건비(경상보건비 대비%),0.00123792,2013,Finland
프랑스,경상(GDP 대비%),11.43607998,2013,France
프랑스,공공(경상보건비 대비%),70.46586609,2013,France
프랑스,본인부담(경상보건비 대비%),9.93086147,2013,France
프랑스,1인당 보건지출(US$),4901.93310547,2013,France
프랑스,1인당 보건지출(PPP)(US$),4547.42578125,2013,France
프랑스,외부보건비(경상보건비 대비%),0.0,2013,France
독일,경상(GDP 대비%),10.99187183,2013,Germany
독일,공공(경상보건비 대비%),76.41641235,2013,Germany
독일,본인부담(경상보건비 대비%),13.3172617,2013,Germany
독일,1인당 보건지출(US$),5096.82080078,2013,Germany
독일,1인당 보건지출(PPP)(US$),4953.15527344,2013,Germany
독일,외부보건비(경상보건비 대비%),0.0,2013,Germany
그리스,경상(GDP 대비%),8.31875896,2013,Greece
그리스,공공(경상보건비 대비%),61.02732468,2013,Greece
